source,source_type,survey,case,DRIPreV3,DRIPostV3,provider,model
ministral-8b-latest,llm,uppsala_speaks,Activate,-0.3812741233458514,0.17849867476557177,mistralai,ministral-8b-latest
ministral-8b-latest,llm,uppsala_speaks,Standard,-0.21401172232518162,0.0749917099778544,mistralai,ministral-8b-latest
ministral-8b-latest,llm,valsamoggia,Valsamoggia,0.07728043433802134,0.12405093749911014,mistralai,ministral-8b-latest
ministral-8b-latest,llm,zh_uster,USTER,0.5955113960403009,0.33059250511065885,mistralai,ministral-8b-latest
ministral-8b-latest,llm,zh_winterthur,Winterthur,0.5719334749398794,0.4006797703853384,mistralai,ministral-8b-latest
ministral-8b-latest,llm,zukunft,Zukunft,0.5791150822394433,0.3353296260414249,mistralai,ministral-8b-latest
mistral-large-latest,llm,acp,Citizen Parliamentarian,-0.29037817158044377,-0.027772241470736557,mistralai,mistral-large-latest
mistral-large-latest,llm,auscj,HGE Deliberative Group,-0.6937839362543665,-0.47367845073438747,mistralai,mistral-large-latest
mistral-large-latest,llm,bep,BEP,0.5849233918961505,0.38142947954989087,mistralai,mistral-large-latest
mistral-large-latest,llm,biobanking_mayo_ubc,Mayo,0.4138451394496827,0.21528724845914166,mistralai,mistral-large-latest
mistral-large-latest,llm,biobanking_mayo_ubc,UBC Bio,0.41010317936809204,0.09544411447751083,mistralai,mistral-large-latest
mistral-large-latest,llm,biobanking_wa,WA Citizens,0.46639973868548057,0.4518942569007231,mistralai,mistral-large-latest
mistral-large-latest,llm,biobanking_wa,WA Stakeholder,0.45505207923473545,0.4160437659540205,mistralai,mistral-large-latest
mistral-large-latest,llm,ccps,CCPS ACT Deliberative,0.5429936357954821,0.6422771765428757,mistralai,mistral-large-latest
mistral-large-latest,llm,ds_aargau,Aargau,0.34006582624473736,0.18901791917262145,mistralai,mistral-large-latest
mistral-large-latest,llm,ds_bellinzona,Bellinzona,0.25329874976196254,0.49561017708002747,mistralai,mistral-large-latest
mistral-large-latest,llm,energy_futures,CSIRO NSW,0.42353643191963086,0.30657210957908404,mistralai,mistral-large-latest
mistral-large-latest,llm,energy_futures,CSIRO WA,0.21014061263329298,0.4425347790907393,mistralai,mistral-large-latest
mistral-large-latest,llm,fnqcj,FNQCJ,0.23630556732941388,0.15898717042234523,mistralai,mistral-large-latest
mistral-large-latest,llm,forestera,Forest Lay Citizen,0.47944719050833684,0.5209733868338426,mistralai,mistral-large-latest
mistral-large-latest,llm,forestera,Forest Stakeholder,0.711273879394593,0.610510187385346,mistralai,mistral-large-latest
mistral-large-latest,llm,fremantle,Fremantle,0.06372371198907789,-0.036325176829664754,mistralai,mistral-large-latest
mistral-large-latest,llm,swiss_health,CA,0.33618208128192717,0.30522530027670397,mistralai,mistral-large-latest
mistral-large-latest,llm,uppsala_speaks,Activate,0.3534889295618482,0.5010667981497763,mistralai,mistral-large-latest
mistral-large-latest,llm,uppsala_speaks,Standard,0.19713840851914832,0.45288851866385443,mistralai,mistral-large-latest
mistral-large-latest,llm,valsamoggia,Valsamoggia,0.31410756953853736,0.00307568409932509,mistralai,mistral-large-latest
mistral-large-latest,llm,zh_uster,USTER,0.47143424663745725,0.5599490108940425,mistralai,mistral-large-latest
mistral-large-latest,llm,zh_winterthur,Winterthur,0.4430425615161464,0.6413237159009259,mistralai,mistral-large-latest
mistral-large-latest,llm,zukunft,Zukunft,0.5721541658577987,0.5792502949934667,mistralai,mistral-large-latest
mistral-small-latest,llm,acp,Citizen Parliamentarian,0.07027147015383983,-0.07193545645359078,mistralai,mistral-small-latest
mistral-small-latest,llm,auscj,HGE Deliberative Group,-0.6311554160664008,-0.2849782606860898,mistralai,mistral-small-latest
mistral-small-latest,llm,bep,BEP,0.5098783542030823,0.2651388278486136,mistralai,mistral-small-latest
mistral-small-latest,llm,biobanking_mayo_ubc,Mayo,0.23775990086988186,0.13495923453970327,mistralai,mistral-small-latest
mistral-small-latest,llm,biobanking_mayo_ubc,UBC Bio,0.37582427107909533,0.06619492476059662,mistralai,mistral-small-latest
mistral-small-latest,llm,biobanking_wa,WA Citizens,0.35713558401089984,0.3194201891795744,mistralai,mistral-small-latest
mistral-small-latest,llm,biobanking_wa,WA Stakeholder,0.38727567872255597,0.3270340707362517,mistralai,mistral-small-latest
mistral-small-latest,llm,ccps,CCPS ACT Deliberative,0.44259423840590983,0.45231188864608207,mistralai,mistral-small-latest
mistral-small-latest,llm,ds_aargau,Aargau,0.2634842218795994,0.10423401117173775,mistralai,mistral-small-latest
mistral-small-latest,llm,ds_bellinzona,Bellinzona,0.29284011779500085,0.4830390209685394,mistralai,mistral-small-latest
mistral-small-latest,llm,energy_futures,CSIRO NSW,0.22359267005784855,0.2409342552771178,mistralai,mistral-small-latest
mistral-small-latest,llm,energy_futures,CSIRO WA,0.483458124128171,0.20990187039019909,mistralai,mistral-small-latest
mistral-small-latest,llm,fnqcj,FNQCJ,-0.6337052758440784,-0.21154492841541112,mistralai,mistral-small-latest
mistral-small-latest,llm,forestera,Forest Lay Citizen,0.45205357079872877,0.37303043237850664,mistralai,mistral-small-latest
mistral-small-latest,llm,forestera,Forest Stakeholder,0.6892161856826531,0.2973445747468596,mistralai,mistral-small-latest
mistral-small-latest,llm,fremantle,Fremantle,0.04819561557546881,0.05915021771489202,mistralai,mistral-small-latest
mistral-small-latest,llm,swiss_health,CA,0.43087987938778216,0.3099889838454943,mistralai,mistral-small-latest
mistral-small-latest,llm,uppsala_speaks,Activate,0.1919079280066438,0.36809753995024724,mistralai,mistral-small-latest
mistral-small-latest,llm,uppsala_speaks,Standard,0.26826991004684686,0.43833673723910027,mistralai,mistral-small-latest
mistral-small-latest,llm,valsamoggia,Valsamoggia,0.631965000342839,-0.08112568297562053,mistralai,mistral-small-latest
mistral-small-latest,llm,zh_uster,USTER,0.5510378783178276,0.4752410117868016,mistralai,mistral-small-latest
mistral-small-latest,llm,zh_winterthur,Winterthur,0.4879295914723316,0.33279395981218407,mistralai,mistral-small-latest
mistral-small-latest,llm,zukunft,Zukunft,0.5091325620282559,0.5391258907895575,mistralai,mistral-small-latest
open-mistral-nemo,llm,acp,Citizen Parliamentarian,-0.06869336327528419,0.01702455396581917,mistralai,open-mistral-nemo
open-mistral-nemo,llm,auscj,HGE Deliberative Group,-0.49524309307829484,-0.2595977325494878,mistralai,open-mistral-nemo
open-mistral-nemo,llm,bep,BEP,0.5915999877469886,0.25110471449888866,mistralai,open-mistral-nemo
open-mistral-nemo,llm,biobanking_mayo_ubc,Mayo,0.18845428565468625,0.088210048715530745,mistralai,open-mistral-nemo
open-mistral-nemo,llm,biobanking_mayo_ubc,UBC Bio,0.1323561588940172,0.14098006894662116,mistralai,open-mistral-nemo
open-mistral-nemo,llm,biobanking_wa,WA Citizens,0.32200054187570637,0.3969405893851893,mistralai,open-mistral-nemo
open-mistral-nemo,llm,biobanking_wa,WA Stakeholder,0.3933594651525554,0.34349121995036336,mistralai,open-mistral-nemo
open-mistral-nemo,llm,ccps,CCPS ACT Deliberative,0.5969984747021493,0.2991169268101389,mistralai,open-mistral-nemo
open-mistral-nemo,llm,ds_aargau,Aargau,0.3537639025313497,0.06590674604954196,mistralai,open-mistral-nemo
open-mistral-nemo,llm,ds_bellinzona,Bellinzona,0.3938788782993241,0.33721484382746253,mistralai,open-mistral-nemo
open-mistral-nemo,llm,energy_futures,CSIRO NSW,0.4587772593550634,0.30707503187024804,mistralai,open-mistral-nemo
open-mistral-nemo,llm,energy_futures,CSIRO WA,0.403512596801483,0.3764955795560748,mistralai,open-mistral-nemo
open-mistral-nemo,llm,fnqcj,FNQCJ,-0.12111838060474955,-0.11022464181537386,mistralai,open-mistral-nemo
open-mistral-nemo,llm,forestera,Forest Lay Citizen,0.5230032668427071,0.35971748057674846,mistralai,open-mistral-nemo
open-mistral-nemo,llm,forestera,Forest Stakeholder,0.5124795127745694,0.3969541180987817,mistralai,open-mistral-nemo
open-mistral-nemo,llm,fremantle,Fremantle,-0.0031337445356055538,-0.0625135963175364,mistralai,open-mistral-nemo
open-mistral-nemo,llm,swiss_health,CA,0.3017704696992387,0.2129914103703922,mistralai,open-mistral-nemo
open-mistral-nemo,llm,uppsala_speaks,Activate,0.45983582717495897,0.3320948913319614,mistralai,open-mistral-nemo
open-mistral-nemo,llm,uppsala_speaks,Standard,0.1920281624735818,0.20948100883286416,mistralai,open-mistral-nemo
open-mistral-nemo,llm,valsamoggia,Valsamoggia,0.3438218048734789,-0.20453992530014356,mistralai,open-mistral-nemo
open-mistral-nemo,llm,zh_uster,USTER,0.5434795976000937,0.2686295353773507,mistralai,open-mistral-nemo
open-mistral-nemo,llm,zh_winterthur,Winterthur,0.40286939501013297,0.24414368710814424,mistralai,open-mistral-nemo
open-mistral-nemo,llm,zukunft,Zukunft,0.5451567018973749,0.34269364701185673,mistralai,open-mistral-nemo
open-mixtral-8x22b,llm,acp,Citizen Parliamentarian,-0.14739513276170646,0.023489550588174625,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,auscj,HGE Deliberative Group,-0.6865573036234094,-0.39594286253303357,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,bep,BEP,0.5199439463793945,0.3398051536963767,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,biobanking_mayo_ubc,Mayo,0.41501252766696317,0.24799822524158532,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,biobanking_mayo_ubc,UBC Bio,0.42169317712693455,0.10516398075674653,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,biobanking_wa,WA Citizens,0.39306227188031606,0.49857045572844844,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,biobanking_wa,WA Stakeholder,0.45180287107454586,0.4222031281364516,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,ccps,CCPS ACT Deliberative,0.4953390002644147,0.6358023638634787,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,ds_aargau,Aargau,0.2532784903756795,0.20098538561243892,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,ds_bellinzona,Bellinzona,0.3814227386589184,0.4677697886309003,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,energy_futures,CSIRO NSW,0.6328740680119445,0.3571174398853087,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,energy_futures,CSIRO WA,0.5033630804287883,0.41698376355088307,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,fnqcj,FNQCJ,-0.05893118606855674,-0.23718148849153153,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,forestera,Forest Lay Citizen,0.47610523308621056,0.5323963872950286,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,forestera,Forest Stakeholder,0.4858146539372561,0.5403166857087933,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,fremantle,Fremantle,0.1754752005143212,0.05141997258613125,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,swiss_health,CA,0.37141496844818267,0.31421301889609,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,uppsala_speaks,Activate,0.39531575172356503,0.3939775435178396,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,uppsala_speaks,Standard,0.3796502880900372,0.3627881127028608,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,valsamoggia,Valsamoggia,0.30236398164361034,0.15223291830060645,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,zh_uster,USTER,0.4458354555365829,0.541881106965253,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,zh_winterthur,Winterthur,0.4678756063855729,0.6074382752204187,mistralai,open-mixtral-8x22b
open-mixtral-8x22b,llm,zukunft,Zukunft,0.5747765820582389,0.5187068840870228,mistralai,open-mixtral-8x22b
gpt-3.5-turbo,llm,acp,Citizen Parliamentarian,0.07126041421267759,-0.049335634223242865,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,auscj,HGE Deliberative Group,-0.07535074428533028,-0.015951973238825717,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,bep,BEP,0.25443390749622896,-0.11264258036344581,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,biobanking_mayo_ubc,Mayo,-0.4161622830227337,-0.10845623767554549,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,biobanking_mayo_ubc,UBC Bio,-0.012008706533546687,-0.006672867349212471,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,biobanking_wa,WA Citizens,0.4524036819067794,0.17519179071407778,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,biobanking_wa,WA Stakeholder,0.4489461269895012,0.18877011852593775,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,ccps,CCPS ACT Deliberative,-0.08753630961342418,-0.004791874128036111,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,ds_aargau,Aargau,0.32601353034936875,-0.16082375533899637,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,ds_bellinzona,Bellinzona,0.5666786724876909,0.06485273150235196,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,energy_futures,CSIRO NSW,0.43197344921479597,0.12274110870178599,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,energy_futures,CSIRO WA,0.3541637520059717,0.20596172983230002,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,fnqcj,FNQCJ,-0.4685898616527965,0.0799028217164727,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,forestera,Forest Lay Citizen,0.4018335014364971,0.13418059687591088,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,forestera,Forest Stakeholder,0.314038734703902,0.19035607554288939,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,fremantle,Fremantle,-0.14883319801070571,-0.02431678588216654,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,swiss_health,CA,0.30354575183526555,0.03756747655001017,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,uppsala_speaks,Activate,-0.05045488994386871,0.1026653669601304,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,uppsala_speaks,Standard,0.1123444276422032,0.1310063914471588,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,valsamoggia,Valsamoggia,0.42033739514014146,-0.29450040974418334,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,zh_uster,USTER,0.411315173839397,0.004890917371015313,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,zh_winterthur,Winterthur,-0.009809996204426685,-0.23710297313741424,openai,gpt-3.5-turbo
gpt-3.5-turbo,llm,zukunft,Zukunft,0.5267613284887873,0.05919327239362632,openai,gpt-3.5-turbo
gpt-4,llm,acp,Citizen Parliamentarian,-0.13439229355311555,0.007879019093909515,openai,gpt-4
gpt-4,llm,auscj,HGE Deliberative Group,-0.6905836216135337,-0.1552225184813537,openai,gpt-4
gpt-4,llm,bep,BEP,0.3780898889374509,-0.04769548465801874,openai,gpt-4
gpt-4,llm,biobanking_mayo_ubc,Mayo,-0.2619257725894697,-0.1522408305019101,openai,gpt-4
gpt-4,llm,biobanking_mayo_ubc,UBC Bio,-0.3631519323972838,-0.04201630129994276,openai,gpt-4
gpt-4,llm,biobanking_wa,WA Citizens,0.47065739839811993,0.004239413196266133,openai,gpt-4
gpt-4,llm,biobanking_wa,WA Stakeholder,0.21138091364292078,0.06583201662770019,openai,gpt-4
gpt-4,llm,ccps,CCPS ACT Deliberative,0.1950520954836672,-0.16523803803081055,openai,gpt-4
gpt-4,llm,ds_aargau,Aargau,0.3142199664364449,-0.1641728411844847,openai,gpt-4
gpt-4,llm,ds_bellinzona,Bellinzona,0.484319732405188,0.007064960669533621,openai,gpt-4
gpt-4,llm,energy_futures,CSIRO NSW,0.4620867710485932,0.34587423240124937,openai,gpt-4
gpt-4,llm,energy_futures,CSIRO WA,0.3810021349482873,0.372024779621846,openai,gpt-4
gpt-4,llm,fnqcj,FNQCJ,-0.0705220827893529,-0.021343557484301313,openai,gpt-4
gpt-4,llm,forestera,Forest Lay Citizen,0.4093196883877488,0.2571571001128975,openai,gpt-4
gpt-4,llm,forestera,Forest Stakeholder,0.5392514085670193,0.167194746970739,openai,gpt-4
gpt-4,llm,fremantle,Fremantle,0.13156915156634374,-0.009581453407724441,openai,gpt-4
gpt-4,llm,swiss_health,CA,0.36152004381817315,0.13909030494640617,openai,gpt-4
gpt-4,llm,uppsala_speaks,Activate,0.4943693116063277,0.48732083607390225,openai,gpt-4
gpt-4,llm,uppsala_speaks,Standard,0.329749517617804,0.3134500261861605,openai,gpt-4
gpt-4,llm,valsamoggia,Valsamoggia,0.45276084153201124,0.2994558952582788,openai,gpt-4
gpt-4,llm,zh_uster,USTER,0.5706881516102309,0.24047732251444304,openai,gpt-4
gpt-4,llm,zh_winterthur,Winterthur,0.4231040859747506,0.11029723894598235,openai,gpt-4
gpt-4,llm,zukunft,Zukunft,0.5368685029596223,0.3082175881542813,openai,gpt-4
gpt-4-turbo,llm,acp,Citizen Parliamentarian,-0.06808579788223412,0.05018556993270079,openai,gpt-4-turbo
gpt-4-turbo,llm,auscj,HGE Deliberative Group,-0.3043683853430653,-0.12165401706713858,openai,gpt-4-turbo
gpt-4-turbo,llm,bep,BEP,0.45309634107285834,0.10905843272109293,openai,gpt-4-turbo
gpt-4-turbo,llm,biobanking_mayo_ubc,Mayo,0.3571162047623424,0.17324647532843948,openai,gpt-4-turbo
gpt-4-turbo,llm,biobanking_mayo_ubc,UBC Bio,0.22433772321105572,0.11817460280727218,openai,gpt-4-turbo
gpt-4-turbo,llm,biobanking_wa,WA Citizens,0.4424812878273048,0.20721905944983612,openai,gpt-4-turbo
gpt-4-turbo,llm,biobanking_wa,WA Stakeholder,0.41669074149632057,0.24577321051132228,openai,gpt-4-turbo
gpt-4-turbo,llm,ccps,CCPS ACT Deliberative,0.346103918480384,0.15223048453986124,openai,gpt-4-turbo
gpt-4-turbo,llm,ds_aargau,Aargau,0.3099858676444136,0.0062379412022361665,openai,gpt-4-turbo
gpt-4-turbo,llm,ds_bellinzona,Bellinzona,0.2913487706540534,0.32320058923343487,openai,gpt-4-turbo
gpt-4-turbo,llm,energy_futures,CSIRO NSW,0.5028974321321695,0.4302113858744167,openai,gpt-4-turbo
gpt-4-turbo,llm,energy_futures,CSIRO WA,0.6163692724627619,0.4655430233422951,openai,gpt-4-turbo
gpt-4-turbo,llm,fnqcj,FNQCJ,-0.07583945044430696,0.3534870071345535,openai,gpt-4-turbo
gpt-4-turbo,llm,forestera,Forest Lay Citizen,0.35229221454398174,0.42297140411677187,openai,gpt-4-turbo
gpt-4-turbo,llm,forestera,Forest Stakeholder,0.39876875780376064,0.38730768023562745,openai,gpt-4-turbo
gpt-4-turbo,llm,fremantle,Fremantle,0.11914666514633532,-0.009709913961558713,openai,gpt-4-turbo
gpt-4-turbo,llm,swiss_health,CA,0.3436586702013418,0.22902246323078929,openai,gpt-4-turbo
gpt-4-turbo,llm,uppsala_speaks,Activate,0.29809907439986305,0.49301490159232636,openai,gpt-4-turbo
gpt-4-turbo,llm,uppsala_speaks,Standard,0.15043988504395922,0.2955331997950407,openai,gpt-4-turbo
gpt-4-turbo,llm,valsamoggia,Valsamoggia,0.46014557919740406,0.26733148169223364,openai,gpt-4-turbo
gpt-4-turbo,llm,zh_uster,USTER,0.6023647708833078,0.5202113822753834,openai,gpt-4-turbo
gpt-4-turbo,llm,zh_winterthur,Winterthur,0.4412869083930382,0.3491495271093541,openai,gpt-4-turbo
gpt-4-turbo,llm,zukunft,Zukunft,0.5828613451231337,0.3608321301888872,openai,gpt-4-turbo
gpt-4.5-preview,llm,acp,Citizen Parliamentarian,-0.06370511128969447,0.003321557257751444,openai,gpt-4.5-preview
gpt-4.5-preview,llm,auscj,HGE Deliberative Group,-0.33082679425055306,-0.25217789187276235,openai,gpt-4.5-preview
gpt-4.5-preview,llm,bep,BEP,0.2209332001368609,-0.23108336725083184,openai,gpt-4.5-preview
gpt-4.5-preview,llm,biobanking_mayo_ubc,Mayo,0.21915734447067137,0.050653113697087505,openai,gpt-4.5-preview
gpt-4.5-preview,llm,biobanking_mayo_ubc,UBC Bio,0.14301090127133764,0.1092610778002763,openai,gpt-4.5-preview
gpt-4.5-preview,llm,biobanking_wa,WA Citizens,-1.1654961132497434,-0.5967441620992034,openai,gpt-4.5-preview
gpt-4.5-preview,llm,biobanking_wa,WA Stakeholder,-1.1007129395274742,-0.43352566800278597,openai,gpt-4.5-preview
gpt-4.5-preview,llm,ccps,CCPS ACT Deliberative,-0.05720169733826963,-0.06406664815095699,openai,gpt-4.5-preview
gpt-4.5-preview,llm,ds_aargau,Aargau,-0.39096936985116426,-0.36079828553246573,openai,gpt-4.5-preview
gpt-4.5-preview,llm,ds_bellinzona,Bellinzona,0.28150606097587216,0.14958597313417982,openai,gpt-4.5-preview
gpt-4.5-preview,llm,energy_futures,CSIRO NSW,0.3873748575664233,0.24803919836028399,openai,gpt-4.5-preview
gpt-4.5-preview,llm,energy_futures,CSIRO WA,0.38300278804148036,0.3405214935463513,openai,gpt-4.5-preview
gpt-4.5-preview,llm,fnqcj,FNQCJ,0.2235399469605468,0.27292107458990233,openai,gpt-4.5-preview
gpt-4.5-preview,llm,forestera,Forest Lay Citizen,0.30665499949950825,-0.2116903227584302,openai,gpt-4.5-preview
gpt-4.5-preview,llm,forestera,Forest Stakeholder,-0.06976195999231805,-0.17250690714317246,openai,gpt-4.5-preview
gpt-4.5-preview,llm,fremantle,Fremantle,0.29786138575787113,0.3887158612551012,openai,gpt-4.5-preview
gpt-4.5-preview,llm,swiss_health,CA,0.41623786085204784,0.20439936820615104,openai,gpt-4.5-preview
gpt-4.5-preview,llm,uppsala_speaks,Activate,0.5807426403705895,0.536175691791003,openai,gpt-4.5-preview
gpt-4.5-preview,llm,uppsala_speaks,Standard,0.16492300459733333,0.37880351522373357,openai,gpt-4.5-preview
gpt-4.5-preview,llm,valsamoggia,Valsamoggia,0.3146355969581225,0.3820138792955776,openai,gpt-4.5-preview
gpt-4.5-preview,llm,zh_uster,USTER,0.4822477570948651,0.24883103694848957,openai,gpt-4.5-preview
gpt-4.5-preview,llm,zh_winterthur,Winterthur,0.12821069371041882,-0.15381094115985927,openai,gpt-4.5-preview
gpt-4.5-preview,llm,zukunft,Zukunft,0.23414520903089642,-0.05940338643589412,openai,gpt-4.5-preview
gpt-4o,llm,acp,Citizen Parliamentarian,0.03747202567097352,-0.05991913426355239,openai,gpt-4o
gpt-4o,llm,auscj,HGE Deliberative Group,-0.7490972371559368,-0.15286611278435727,openai,gpt-4o
gpt-4o,llm,bep,BEP,0.2990954880200807,-0.13768469010595563,openai,gpt-4o
gpt-4o,llm,biobanking_mayo_ubc,Mayo,0.11757059654629365,0.06584009540622933,openai,gpt-4o
gpt-4o,llm,biobanking_mayo_ubc,UBC Bio,-0.028623817802307383,0.02438117078644799,openai,gpt-4o
gpt-4o,llm,biobanking_wa,WA Citizens,0.5536262643430381,-0.012342969664208869,openai,gpt-4o
gpt-4o,llm,biobanking_wa,WA Stakeholder,0.563012412787393,0.10083414184485257,openai,gpt-4o
gpt-4o,llm,ccps,CCPS ACT Deliberative,0.29562290768152977,-0.27156018743640425,openai,gpt-4o
gpt-4o,llm,ds_aargau,Aargau,-0.105179316907407,-0.3759878891799158,openai,gpt-4o
gpt-4o,llm,ds_bellinzona,Bellinzona,0.2984562943149991,-0.4151520611199648,openai,gpt-4o
gpt-4o,llm,energy_futures,CSIRO NSW,0.2440500135720194,-0.03936143547993799,openai,gpt-4o
gpt-4o,llm,energy_futures,CSIRO WA,0.33954249705592376,0.013094148079136609,openai,gpt-4o
gpt-4o,llm,fnqcj,FNQCJ,-0.03274086606471993,0.12161843468438917,openai,gpt-4o
gpt-4o,llm,forestera,Forest Lay Citizen,0.27527442549898673,0.17891371132127143,openai,gpt-4o
gpt-4o,llm,forestera,Forest Stakeholder,0.5806380409127851,0.174344082261754,openai,gpt-4o
gpt-4o,llm,fremantle,Fremantle,0.2715808201874552,-0.09081640666747666,openai,gpt-4o
gpt-4o,llm,swiss_health,CA,0.3441803448533134,0.07377069795474327,openai,gpt-4o
gpt-4o,llm,uppsala_speaks,Activate,0.39749032621805824,0.22856547953601516,openai,gpt-4o
gpt-4o,llm,uppsala_speaks,Standard,0.34549075474551105,0.18847684306544796,openai,gpt-4o
gpt-4o,llm,valsamoggia,Valsamoggia,0.36972791836385177,0.17907099803187623,openai,gpt-4o
gpt-4o,llm,zh_uster,USTER,-1.1143985883040275,-0.3047842063187969,openai,gpt-4o
gpt-4o,llm,zh_winterthur,Winterthur,0.11970474594497515,-0.27264305239797365,openai,gpt-4o
gpt-4o,llm,zukunft,Zukunft,0.3326550859254511,-0.24085811851759914,openai,gpt-4o
gpt-4o-mini,llm,acp,Citizen Parliamentarian,0.11324067885857803,0.06910335366099876,openai,gpt-4o-mini
gpt-4o-mini,llm,auscj,HGE Deliberative Group,-0.35987560277654407,-0.04931832107748649,openai,gpt-4o-mini
gpt-4o-mini,llm,bep,BEP,0.510075627602053,0.2538808546471877,openai,gpt-4o-mini
gpt-4o-mini,llm,biobanking_mayo_ubc,Mayo,0.07361294069861501,0.1223371388383861,openai,gpt-4o-mini
gpt-4o-mini,llm,biobanking_mayo_ubc,UBC Bio,0.160001172548343,0.15503203541362665,openai,gpt-4o-mini
gpt-4o-mini,llm,biobanking_wa,WA Citizens,0.5614194569475486,0.20241770508639523,openai,gpt-4o-mini
gpt-4o-mini,llm,biobanking_wa,WA Stakeholder,0.4686415200785967,0.18318041336625052,openai,gpt-4o-mini
gpt-4o-mini,llm,ccps,CCPS ACT Deliberative,0.4360155461424402,0.3234852645278231,openai,gpt-4o-mini
gpt-4o-mini,llm,ds_aargau,Aargau,0.3503988770408504,0.017997003738424527,openai,gpt-4o-mini
gpt-4o-mini,llm,ds_bellinzona,Bellinzona,0.2212801344693316,0.4329321942817013,openai,gpt-4o-mini
gpt-4o-mini,llm,energy_futures,CSIRO NSW,0.07487687942012733,0.11605924563135825,openai,gpt-4o-mini
gpt-4o-mini,llm,energy_futures,CSIRO WA,0.062490625696563384,0.007927421142111703,openai,gpt-4o-mini
gpt-4o-mini,llm,fnqcj,FNQCJ,-0.27379952482773084,0.055327344697777725,openai,gpt-4o-mini
gpt-4o-mini,llm,forestera,Forest Lay Citizen,0.16460524633654106,0.4848803276683749,openai,gpt-4o-mini
gpt-4o-mini,llm,forestera,Forest Stakeholder,0.41194100683731305,0.508366099076024,openai,gpt-4o-mini
gpt-4o-mini,llm,fremantle,Fremantle,0.03828123068848943,-0.08677397186732956,openai,gpt-4o-mini
gpt-4o-mini,llm,swiss_health,CA,0.3180561748982884,0.17218943457527722,openai,gpt-4o-mini
gpt-4o-mini,llm,uppsala_speaks,Activate,0.21033199282820747,0.29747719720469423,openai,gpt-4o-mini
gpt-4o-mini,llm,uppsala_speaks,Standard,0.14406875289690313,0.21158138549705147,openai,gpt-4o-mini
gpt-4o-mini,llm,valsamoggia,Valsamoggia,0.26636118233873907,-0.0907437608634482,openai,gpt-4o-mini
gpt-4o-mini,llm,zh_uster,USTER,0.5923518068689286,0.2301869542501723,openai,gpt-4o-mini
gpt-4o-mini,llm,zh_winterthur,Winterthur,0.395939866236501,0.3176702388292269,openai,gpt-4o-mini
gpt-4o-mini,llm,zukunft,Zukunft,0.5160909209285611,0.3488178065891504,openai,gpt-4o-mini
o1,llm,acp,Citizen Parliamentarian,0.11059729612695213,-0.14983624436130333,openai,o1
o1,llm,auscj,HGE Deliberative Group,-0.19558578346219568,0.011019650336354703,openai,o1
o1,llm,bep,BEP,-0.7003315119087213,-0.4518483509309573,openai,o1
o1,llm,biobanking_mayo_ubc,Mayo,0.24161477371778783,0.15272618122486326,openai,o1
